district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Deogarh,2023_01,Deogarh,53,0.0,0.0,26.92,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_01.tif,4,2,1,3,0.6,3,29.92,21-373
Deogarh,2023_02,Deogarh,53,0.0,0.0,12.16,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_02.tif,3,2,1,3,0.48,3,34.45,21-373
Deogarh,2023_03,Deogarh,53,0.0,0.0,2.86,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_03.tif,4,2,1,3,0.56,3,36.5,21-373
Deogarh,2023_04,Deogarh,53,0.0,0.0,2.71,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_04.tif,3,2,1,3,0.28,2,41.18,21-373
Deogarh,2023_05,Deogarh,53,0.0,0.0,0.94,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_05.tif,2,2,1,3,0.0,1,40.77,21-373
Deogarh,2023_06,Deogarh,53,0.0,0.0,18.6,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_06.tif,3,2,1,3,0.4,2,41.75,21-373
Deogarh,2023_07,Deogarh,53,0.0,0.0,28.32,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_07.tif,4,2,1,3,0.55,3,26.61,21-373
Deogarh,2023_08,Deogarh,53,0.0,0.0,22.91,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_08.tif,3,2,1,3,0.4,2,30.02,21-373
Deogarh,2023_09,Deogarh,53,0.0,0.0,41.62,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_09.tif,4,2,1,3,0.55,3,30.17,21-373
Deogarh,2023_10,Deogarh,53,0.0,0.0,21.88,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_10.tif,3,2,1,3,0.4,2,29.77,21-373
Deogarh,2023_11,Deogarh,53,0.0,0.0,27.52,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_11.tif,3,2,1,3,0.28,2,28.86,21-373
Deogarh,2023_12,Deogarh,53,0.0,0.0,14.95,24226,27103,366381,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2023_12.tif,4,2,1,3,0.64,4,25.0,21-373
Deogarh,2024_01,Deogarh,53,0.0,0.0,4.9,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_01.tif,2,2,1,3,0.0,1,26.42,21-373
Deogarh,2024_02,Deogarh,53,0.0,0.0,8.15,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_02.tif,2,2,1,3,0.37,2,30.86,21-373
Deogarh,2024_03,Deogarh,53,0.0,0.0,16.16,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_03.tif,3,2,1,3,0.48,3,36.2,21-373
Deogarh,2024_04,Deogarh,53,0.0,0.0,18.67,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_04.tif,2,2,1,3,0.3,2,41.3,21-373
Deogarh,2024_05,Deogarh,53,0.0,0.0,22.67,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_05.tif,3,2,1,4,0.41,3,36.56,21-373
Deogarh,2024_06,Deogarh,53,0.0,0.0,40.48,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_06.tif,4,2,1,4,0.6,3,36.44,21-373
Deogarh,2024_07,Deogarh,53,0.0,0.0,16.57,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_07.tif,4,2,1,4,0.6,3,30.16,21-373
Deogarh,2024_08,Deogarh,53,0.0,0.0,4.16,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_08.tif,2,2,1,4,0.3,2,30.42,21-373
Deogarh,2024_09,Deogarh,53,0.0,0.0,28.09,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_09.tif,4,2,1,4,0.6,3,30.59,21-373
Deogarh,2024_10,Deogarh,53,0.0,0.0,43.76,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_10.tif,3,2,1,4,0.48,3,29.54,21-373
Deogarh,2024_11,Deogarh,53,0.0,0.0,17.02,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_11.tif,3,2,1,4,0.48,3,27.14,21-373
Deogarh,2024_12,Deogarh,53,0.0,0.0,20.63,25081,27233,371204,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2024_12.tif,3,2,1,4,0.48,3,26.4,21-373
Deogarh,2025_01,Deogarh,53,0.0,0.0,20.61,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_01.tif,3,2,1,4,0.41,3,28.77,21-373
Deogarh,2025_02,Deogarh,53,0.0,0.0,23.06,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_02.tif,4,2,1,4,0.6,3,33.66,21-373
Deogarh,2025_03,Deogarh,53,0.0,0.0,23.54,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_03.tif,4,2,1,4,0.6,3,38.38,21-373
Deogarh,2025_04,Deogarh,53,0.0,0.0,14.82,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_04.tif,2,2,1,3,0.37,2,39.32,21-373
Deogarh,2025_05,Deogarh,53,0.0,0.0,2.56,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_05.tif,3,2,1,3,0.41,3,36.39,21-373
Deogarh,2025_06,Deogarh,53,0.0,0.0,1.78,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_06.tif,3,2,1,3,0.41,3,35.95,21-373
Deogarh,2025_07,Deogarh,53,0.0,0.0,11.25,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_07.tif,2,2,1,3,0.37,2,32.54,21-373
Deogarh,2025_08,Deogarh,53,0.0,0.0,27.61,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_08.tif,3,2,1,3,0.48,3,30.19,21-373
Deogarh,2025_09,Deogarh,53,0.0,0.0,26.52,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_09.tif,4,2,1,4,0.56,3,30.07,21-373
Deogarh,2025_10,Deogarh,53,0.0,0.0,11.68,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_10.tif,4,2,1,3,0.6,3,29.25,21-373
Deogarh,2025_11,Deogarh,53,0.0,0.0,7.99,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_11.tif,2,2,1,3,0.37,2,26.92,21-373
Deogarh,2025_12,Deogarh,53,0.0,0.0,0.0,25935,27363,376026,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2025_12.tif,2,2,1,3,0.3,2,25.3,21-373
Deogarh,2026_01,Deogarh,53,0.0,0.0,5.21,26790,27493,380848,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2026_01.tif,4,2,1,3,0.56,3,26.84,21-373
Deogarh,2026_02,Deogarh,53,0.0,0.0,2.62,26790,27493,380848,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2026_02.tif,4,2,1,3,0.6,3,31.63,21-373
Deogarh,2026_03,Deogarh,53,0.0,0.0,7.28,26790,27493,380848,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2026_03.tif,3,2,1,3,0.48,3,35.62,21-373
Deogarh,2026_04,Deogarh,53,0.0,0.0,28.08,26790,27493,380848,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2026_04.tif,4,2,1,3,0.55,3,40.62,21-373
Deogarh,2026_05,Deogarh,53,0.0,0.0,28.18,26790,27493,380848,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2026_05.tif,5,2,1,3,0.64,4,36.37,21-373
Deogarh,2026_06,Deogarh,53,0.0,0.0,5.7,26790,27493,380848,10.14,17.22,15.61,68993.0,86.87,4.45,7.91,5.47,7.8,6.41,LST_ODISHA_2026_06.tif,2,2,1,3,0.21,2,37.46,21-373
Dhenkanal,2021_01,Dhenkanal,205,0.0,0.0,30.64,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_01.tif,3,3,2,3,0.45,3,31.4,21-383
Dhenkanal,2021_02,Dhenkanal,205,0.0,0.0,7.59,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_02.tif,3,3,2,3,0.45,3,35.51,21-383
Dhenkanal,2021_03,Dhenkanal,205,0.0,0.0,5.54,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_03.tif,2,3,2,3,0.4,3,40.12,21-383
Dhenkanal,2021_04,Dhenkanal,205,0.0,0.0,0.0,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_04.tif,3,3,2,3,0.33,2,41.29,21-383
Dhenkanal,2021_05,Dhenkanal,205,150335.04,150335.04,1.33,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_05.tif,4,3,2,4,0.62,4,37.91,21-383
Dhenkanal,2021_06,Dhenkanal,205,750335.04,600000.0,0.2,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_06.tif,2,3,2,4,0.33,2,36.78,21-383
Dhenkanal,2021_07,Dhenkanal,205,79767662.01,79017326.97,13.15,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_07.tif,4,3,2,3,0.62,4,27.85,21-383
Dhenkanal,2021_08,Dhenkanal,205,80982722.01,1215060.0,29.6,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_08.tif,4,3,2,3,0.73,4,30.66,21-383
Dhenkanal,2021_09,Dhenkanal,205,80982722.01,0.0,2.58,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_09.tif,2,3,2,3,0.4,3,32.19,21-383
Dhenkanal,2021_10,Dhenkanal,205,80982722.01,0.0,32.1,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_10.tif,3,3,2,3,0.53,3,30.68,21-383
Dhenkanal,2021_11,Dhenkanal,205,80982722.01,0.0,8.54,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_11.tif,2,3,2,3,0.33,2,29.13,21-383
Dhenkanal,2021_12,Dhenkanal,205,80982722.01,0.0,0.02,88658,85853,1404702,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2021_12.tif,2,3,2,3,0.33,2,26.32,21-383
Dhenkanal,2022_01,Dhenkanal,205,80982722.01,0.0,0.0,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_01.tif,3,3,2,3,0.33,2,27.65,21-383
Dhenkanal,2022_02,Dhenkanal,205,80982722.01,0.0,0.0,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_02.tif,2,3,2,3,0.33,2,32.19,21-383
Dhenkanal,2022_03,Dhenkanal,205,80982722.01,0.0,18.16,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_03.tif,3,3,2,3,0.62,4,37.93,21-383
Dhenkanal,2022_04,Dhenkanal,205,0.0,0.0,28.29,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_04.tif,5,3,2,3,0.73,4,41.95,21-383
Dhenkanal,2022_05,Dhenkanal,205,0.0,0.0,2.55,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_05.tif,2,3,2,3,0.33,2,38.8,21-383
Dhenkanal,2022_06,Dhenkanal,205,0.0,0.0,20.65,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_06.tif,4,3,2,3,0.73,4,37.49,21-383
Dhenkanal,2022_07,Dhenkanal,205,0.0,0.0,8.35,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_07.tif,4,3,2,3,0.66,4,31.72,21-383
Dhenkanal,2022_08,Dhenkanal,205,0.0,0.0,21.7,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_08.tif,2,3,2,3,0.4,3,30.47,21-383
Dhenkanal,2022_09,Dhenkanal,205,0.0,0.0,12.78,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_09.tif,3,3,2,3,0.53,3,32.24,21-383
Dhenkanal,2022_10,Dhenkanal,205,0.0,0.0,10.02,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_10.tif,3,3,2,3,0.53,3,29.57,21-383
Dhenkanal,2022_11,Dhenkanal,205,0.0,0.0,4.39,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_11.tif,3,3,2,3,0.44,3,29.92,21-383
Dhenkanal,2022_12,Dhenkanal,205,0.0,0.0,36.29,92027,86328,1420454,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2022_12.tif,3,3,2,3,0.53,3,30.33,21-383
Dhenkanal,2023_01,Dhenkanal,205,0.0,0.0,24.56,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_01.tif,3,3,2,3,0.53,3,31.87,21-383
Dhenkanal,2023_02,Dhenkanal,205,0.0,0.0,9.39,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_02.tif,2,3,2,3,0.4,3,36.48,21-383
Dhenkanal,2023_03,Dhenkanal,205,908495.0,908495.0,3.64,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_03.tif,5,3,2,3,0.73,4,37.76,21-383
Dhenkanal,2023_04,Dhenkanal,205,0.0,0.0,0.91,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_04.tif,2,3,2,3,0.12,1,40.27,21-383
Dhenkanal,2023_05,Dhenkanal,205,0.0,0.0,3.52,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_05.tif,3,3,2,3,0.32,2,39.82,21-383
Dhenkanal,2023_06,Dhenkanal,205,0.0,0.0,23.78,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_06.tif,4,3,2,3,0.61,4,40.95,21-383
Dhenkanal,2023_07,Dhenkanal,205,0.0,0.0,30.31,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_07.tif,4,3,2,3,0.61,4,28.16,21-383
Dhenkanal,2023_08,Dhenkanal,205,0.0,0.0,27.86,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_08.tif,4,3,2,3,0.61,4,30.31,21-383
Dhenkanal,2023_09,Dhenkanal,205,0.0,0.0,42.62,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_09.tif,5,3,2,3,0.71,4,31.32,21-383
Dhenkanal,2023_10,Dhenkanal,205,0.0,0.0,20.92,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_10.tif,3,3,2,3,0.45,3,31.08,21-383
Dhenkanal,2023_11,Dhenkanal,205,0.0,0.0,32.01,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_11.tif,4,3,2,3,0.56,3,30.22,21-383
Dhenkanal,2023_12,Dhenkanal,205,0.0,0.0,14.23,95396,86803,1436205,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2023_12.tif,4,3,2,3,0.71,4,27.29,21-383
Dhenkanal,2024_01,Dhenkanal,205,0.0,0.0,7.41,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_01.tif,3,3,2,3,0.32,2,28.58,21-383
Dhenkanal,2024_02,Dhenkanal,205,0.0,0.0,14.11,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_02.tif,4,3,2,3,0.66,4,33.66,21-383
Dhenkanal,2024_03,Dhenkanal,205,12112042.0,12112042.0,20.78,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_03.tif,4,3,2,3,0.66,4,37.42,21-383
Dhenkanal,2024_04,Dhenkanal,205,21596612.0,21596612.0,21.15,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_04.tif,2,3,2,3,0.33,2,41.33,21-383
Dhenkanal,2024_05,Dhenkanal,205,21596612.0,0.0,21.9,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_05.tif,2,3,2,3,0.25,2,37.66,21-383
Dhenkanal,2024_06,Dhenkanal,205,21596612.0,0.0,37.24,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_06.tif,3,3,2,3,0.48,3,37.68,21-383
Dhenkanal,2024_07,Dhenkanal,205,21596612.0,0.0,13.77,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_07.tif,4,3,2,3,0.62,4,27.15,21-383
Dhenkanal,2024_08,Dhenkanal,205,21596612.0,0.0,3.86,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_08.tif,2,3,2,3,0.25,2,31.09,21-383
Dhenkanal,2024_09,Dhenkanal,205,21596612.0,0.0,31.0,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_09.tif,4,3,2,3,0.62,4,30.7,21-383
Dhenkanal,2024_10,Dhenkanal,205,21596612.0,0.0,44.19,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_10.tif,3,3,2,3,0.48,3,30.17,21-383
Dhenkanal,2024_11,Dhenkanal,205,21596612.0,0.0,16.22,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_11.tif,3,3,2,3,0.48,3,28.46,21-383
Dhenkanal,2024_12,Dhenkanal,205,21596612.0,0.0,16.55,98764,87279,1451957,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2024_12.tif,2,3,2,3,0.34,2,27.37,21-383
Dhenkanal,2025_01,Dhenkanal,205,21596612.0,0.0,16.66,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_01.tif,2,3,2,3,0.25,2,29.71,21-383
Dhenkanal,2025_02,Dhenkanal,205,21596612.0,0.0,22.17,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_02.tif,3,3,2,3,0.48,3,34.5,21-383
Dhenkanal,2025_03,Dhenkanal,205,21970259.0,373647.0,20.2,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_03.tif,3,3,2,3,0.48,3,38.25,21-383
Dhenkanal,2025_04,Dhenkanal,205,0.0,0.0,20.45,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_04.tif,4,3,2,3,0.66,4,38.45,21-383
Dhenkanal,2025_05,Dhenkanal,205,0.0,0.0,0.05,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_05.tif,2,3,2,3,0.33,2,37.84,21-383
Dhenkanal,2025_06,Dhenkanal,205,0.0,0.0,1.46,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_06.tif,3,3,2,3,0.44,3,34.03,21-383
Dhenkanal,2025_07,Dhenkanal,205,0.0,0.0,13.58,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_07.tif,3,3,2,3,0.53,3,27.74,21-383
Dhenkanal,2025_08,Dhenkanal,205,0.0,0.0,29.39,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_08.tif,3,3,2,3,0.53,3,30.19,21-383
Dhenkanal,2025_09,Dhenkanal,205,0.0,0.0,21.83,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_09.tif,4,3,2,4,0.62,4,31.36,21-383
Dhenkanal,2025_10,Dhenkanal,205,0.0,0.0,13.13,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_10.tif,4,3,2,3,0.66,4,29.49,21-383
Dhenkanal,2025_11,Dhenkanal,205,0.0,0.0,8.69,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_11.tif,3,3,2,3,0.53,3,27.97,21-383
Dhenkanal,2025_12,Dhenkanal,205,0.0,0.0,0.22,102133,87754,1467709,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2025_12.tif,3,3,2,3,0.44,3,26.58,21-383
Dhenkanal,2026_01,Dhenkanal,205,0.0,0.0,2.28,105502,88229,1483460,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2026_01.tif,3,3,2,3,0.44,3,28.59,21-383
Dhenkanal,2026_02,Dhenkanal,205,0.0,0.0,1.01,105502,88229,1483460,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2026_02.tif,2,3,2,3,0.4,3,33.1,21-383
Dhenkanal,2026_03,Dhenkanal,205,0.0,0.0,10.04,105502,88229,1483460,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2026_03.tif,4,3,2,3,0.66,4,36.38,21-383
Dhenkanal,2026_04,Dhenkanal,205,0.0,0.0,32.34,105502,88229,1483460,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2026_04.tif,5,3,2,3,0.71,4,39.35,21-383
Dhenkanal,2026_05,Dhenkanal,205,0.0,0.0,22.85,105502,88229,1483460,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2026_05.tif,3,3,2,3,0.45,3,36.86,21-383
Dhenkanal,2026_06,Dhenkanal,205,0.0,0.0,13.74,105502,88229,1483460,9.8,11.74,10.89,318390.0,87.1,7.07,10.76,7.39,7.27,8.12,LST_ODISHA_2026_06.tif,3,3,2,3,0.45,3,33.32,21-383
Gajapati,2021_01,Gajapati,164,0.0,0.0,27.46,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_01.tif,2,2,1,3,0.21,2,30.48,21-389
Gajapati,2021_02,Gajapati,164,0.0,0.0,8.26,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_02.tif,4,2,1,3,0.55,3,33.65,21-389
Gajapati,2021_03,Gajapati,164,0.0,0.0,8.78,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_03.tif,3,2,1,3,0.48,3,38.13,21-389
