object-id,district,timeperiod,total-tender-awarded-value,repair-and-restoration-tenders-awarded-value,lwss-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,wss-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,state,shape-leng,shape-area,max-rain,mean-rain,count,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,financialyear,government-response,flood-hazard,exposure,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-033-00037,SHIMLA,2022_02,568274024.0,547746031.0,445244955.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.13,0.1,289.0,28.75,JUBBAL,0.22,75.22,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249100000.0,0.92,2708.0,2761.0,53430.0,145.0,0.0,0.0,402949.0,606.0,2312.0,28.0,33.0,2217.0,11.0,2.0,29.09,2.84,8417.0,0.00039013,1315.354295,3.83,4.68,3.07,1.64,3.39,2.03,2021-2022,3,3,3,3,2021-2022,643904525.0,561983877.0,445244955.0,0.0,0.0,0.0,3802753.0,0.0,2487394.0,1891000000.0000002,0.5,2,,0.0
02-023-00002,CHAMBA,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.15,0.12,1587.0,197.35,BRAHMAUR,0.53,953.21,15.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149300000.0,0.97,2668.0,3484.0,40964.0,197.0,0.0,0.0,568749.0,1183.0,3502.0,35.0,23.0,5027.0,15.8,3.0,31.62,7.48,27739.0,0.00041381,1775.215742,3.62,5.0,3.69,2.04,4.37,2.78,2021-2022,5,3,2,2,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043000000.0,0.48778105999693216,2,,0.0
02-026-00012,KULLU,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.19,0.15,521.0,78.02,BANJAR,0.14,76.36,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144100000.0,0.93,1915.0,2046.0,32716.0,139.0,0.0,0.0,181459.0,183.0,2960.0,32.0,26.0,4380.0,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.92,3.88,3.13,1.79,3.42,2.94,2021-2022,5,3,2,2,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895000000.0,0.48778105999693216,2,,0.0
02-025-00017,LAHAUL & SPITI,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.19,0.13,6466.0,863.95,LAHAUL,4.46,32498.2,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113700000.0,0.9,2088.0,1646.0,18521.0,177.0,0.0,0.0,726949.0,357.0,4712.0,29.0,25.0,4710.0,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.38,4.98,3.39,1.68,3.91,2.75,2021-2022,5,2,1,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532000002.0,0.4598231850519782,2,,0.0
02-033-00034,SHIMLA,2022_02,2478190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.13,0.11,294.0,33.79,CHAUPAL,0.18,55.19,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249100000.0,0.9,1572.0,1342.0,26957.0,132.0,0.0,0.0,345837.0,463.0,2333.0,28.0,33.0,3109.0,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.92,4.41,3.03,1.7,3.46,2.4,2021-2022,4,3,1,2,2021-2022,14235970.0,1055425.0,0.0,0.0,0.0,0.0,1422765.0,0.0,0.0,1891000000.0000002,0.4504080716816455,2,,0.0
02-026-00016,KULLU,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.16,0.12,404.0,46.78,NERMAND,0.35,154.75,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144100000.0,0.92,2249.0,2327.0,44496.0,164.0,0.0,0.0,238963.0,270.0,2324.0,32.0,26.0,3291.0,11.6,3.0,50.69,9.27,16702.0,0.00040695,1837.886479,3.59,4.67,2.87,1.67,2.67,2.13,2021-2022,5,3,2,1,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895000000.0,0.4447640403332949,2,,0.0
02-033-00043,SHIMLA,2022_02,61900158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4237192.0,HIMACHAL PRADESH,0.0,0.0,0.16,0.1,799.0,82.72,RAMPUR,0.28,262.16,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249100000.0,0.9,5850.0,5019.0,94088.0,263.0,0.0,0.0,485731.0,463.0,2693.0,33.0,33.0,10123.0,12.7,2.0,64.32,5.79,21621.0,0.00041207,1515.289632,3.55,4.65,2.94,1.68,3.17,2.28,2021-2022,4,3,4,1,2021-2022,222363808.9,57662966.0,7758931.0,0.0,0.0,0.0,0.0,0.0,4237191.9,1891000000.0000002,0.43741461246069674,2,,0.0
02-024-02125,KANGRA,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.21,0.17,939.0,155.67,MULTHAN,1.55,1653.74,45.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.01,734.0,526.0,10042.0,41.0,0.0,0.0,13352.0,10.0,4021.0,32.0,24.0,834.0,16.6,3.0,30.53,4.28,5553.0,0.00043324,1895.354794,3.03,4.99,3.46,1.82,4.1,3.14,2021-2022,4,3,1,1,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864000000.0,0.4090684186736555,2,,0.0
02-025-02401,LAHAUL & SPITI,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.15,0.07,6937.0,498.45,SPITI,1.96,15335.33,143.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113700000.0,0.88,1139.0,787.0,12373.0,103.0,0.0,0.0,488947.0,409.0,4980.0,28.0,25.0,1220.0,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.54,4.71,3.14,1.73,3.47,2.53,2021-2022,5,1,1,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532000002.0,0.3820756948305948,1,,0.0
02-026-00013,KULLU,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.19,0.15,2019.0,312.35,BHUNTAR,2.02,4580.87,51.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144100000.0,0.93,9918.0,10599.0,147590.0,229.0,0.0,0.0,464447.0,920.0,3880.0,30.0,26.0,4422.0,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.44,4.89,3.01,1.64,3.26,2.44,2021-2022,5,2,5,1,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895000000.0,0.3726149187306639,1,,0.0
02-034-00010,KINNAUR,2022_02,1455264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.09,1074.0,99.02,NICHAR,0.33,383.4,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87800000.0,0.81,2183.0,1595.0,29218.0,112.0,0.0,0.0,236618.0,249.0,3733.0,33.0,34.0,7867.0,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.62,4.67,3.1,1.73,3.37,2.46,2021-2022,5,2,2,1,2021-2022,13097376.0,0.0,0.0,0.0,0.0,0.0,1455264.0,0.0,0.0,633000002.0,0.33746229354519175,1,,0.0
02-034-01705,KINNAUR,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.04,0.03,1187.0,38.33,POOH,0.13,183.06,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87800000.0,0.81,913.0,668.0,10828.0,40.0,0.0,0.0,234025.0,127.0,4340.0,32.0,34.0,3308.0,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.22,4.92,3.07,1.62,3.32,2.35,2021-2022,5,2,1,1,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633000002.0,0.3313092869504113,1,,0.0
02-034-00009,KINNAUR,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.08,0.06,356.0,19.88,KALPA,0.23,94.84,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87800000.0,0.81,1160.0,845.0,14340.0,52.0,0.0,0.0,144199.0,100.0,3880.0,33.0,34.0,3380.0,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.49,4.75,3.08,1.69,3.35,2.41,2021-2022,5,2,1,1,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633000002.0,0.3313092869504113,1,,0.0
02-033-00036,SHIMLA,2022_02,744582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.09,332.0,28.82,DODRA KWAR,0.13,45.55,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249100000.0,0.91,323.0,293.0,6183.0,26.0,0.0,0.0,59436.0,95.0,3616.0,32.0,33.0,9433.0,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.66,4.7,3.1,1.75,3.37,2.4,2021-2022,4,2,1,1,2021-2022,5256656.0,744582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891000000.0000002,0.2871083290447522,1,,0.0
02-034-01703,KINNAUR,2022_02,1709561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.04,0.04,483.0,17.16,HANGRANG,0.14,75.44,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87800000.0,0.81,330.0,241.0,3512.0,9.0,0.0,0.0,48855.0,49.0,4514.0,29.0,34.0,226.0,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.34,4.85,3.09,1.66,3.35,2.39,2021-2022,5,1,1,1,2021-2022,8547805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709561.0,633000002.0,0.26604247008424264,1,,0.0
02-034-01704,KINNAUR,2022_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.04,1689.0,75.68,MORANG,0.22,398.49,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87800000.0,0.81,1410.0,1028.0,14328.0,37.0,0.0,0.0,149170.0,93.0,4548.0,32.0,34.0,4851.0,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.33,4.85,3.08,1.65,3.34,2.38,2021-2022,5,1,1,1,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633000002.0,0.26604247008424264,1,,0.0
02-034-01706,KINNAUR,2022_02,4296269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.11,0.08,1389.0,106.75,SANGLA,0.36,559.1,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87800000.0,0.81,1257.0,930.0,16617.0,40.0,0.0,0.0,136743.0,136.0,4644.0,29.0,34.0,618.0,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.53,4.74,3.11,1.71,3.41,2.45,2021-2022,5,1,1,1,2021-2022,34370152.0,0.0,0.0,0.0,0.0,0.0,4296269.0,0.0,0.0,633000002.0,0.26604247008424264,1,,0.0
02-024-02130,KANGRA,2022_03,1953550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.04,0.04,232.0,9.01,SHAHPUR,0.03,6.69,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,10.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.01,5422.0,3834.0,77431.0,134.0,0.0,0.0,454404.0,954.0,1397.0,20.0,24.0,3963.0,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.86,4.98,3.57,1.94,4.44,2.93,2021-2022,4,5,4,5,2021-2022,12160650.0,700000.0,700000.0,0.0,0.0,0.0,1253550.0,0.0,0.0,3276400000.0,0.908591908328549,5,,0.0
02-032-00052,SIRMAUR,2022_03,14033668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,370.0,0.87,PACHHAD,0.0,0.35,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3396.0,4516.0,78785.0,233.0,0.0,0.0,744216.0,948.0,1296.0,22.0,32.0,6978.0,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.58,5.0,3.24,1.86,4.01,2.67,2021-2022,5,4,4,5,2021-2022,84202008.0,14033668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038167299391127,5,,0.0
02-028-02859,HAMIRPUR,2022_03,68391575.0,1600412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,181.0,1.35,NADAUN,0.0,0.33,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700000.0,1.11,6841.0,3863.0,121681.0,177.0,0.0,0.0,433881.0,753.0,571.0,7.0,28.0,3486.0,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.91,4.66,3.18,1.63,3.14,2.95,2021-2022,5,4,5,4,2021-2022,386445794.97,35138002.92,0.0,0.0,0.0,0.0,31830954.36,0.0,1422618.06,464700000.0,0.7749007113834834,4,,0.0
02-030-02107,BILASPUR,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,310.0,2.68,JHANDUTA,0.01,5.77,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500000.0,0.98,6769.0,4762.0,152605.0,274.0,0.0,0.0,670838.0,1391.0,630.0,13.0,30.0,8307.0,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.11,4.89,3.15,1.84,3.49,2.19,2021-2022,5,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497500004.5,0.7749007113834834,4,,0.0
02-029-00065,UNA,2022_03,12238476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,317.0,0.45,AMB,0.0,0.88,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98200000.0,0.98,9265.0,6814.0,111636.0,178.0,16684.0,6.0,726977.0,1341.0,604.0,8.0,29.0,7409.0,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.98,4.53,3.09,1.7,3.38,2.45,2021-2022,5,4,5,4,2021-2022,77874588.0,6857431.0,0.0,0.0,0.0,0.0,4786715.0,0.0,594330.0,759200002.6999998,0.7749007113834834,4,,0.0
02-028-02855,HAMIRPUR,2022_03,14424724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,125.0,1.38,BHORANJ,0.01,0.79,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700000.0,1.1,2909.0,1653.0,73781.0,156.0,0.0,0.0,367542.0,635.0,898.0,10.0,28.0,3843.0,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.52,4.72,3.08,1.68,2.98,2.96,2021-2022,5,4,4,4,2021-2022,64135232.7,7558543.290000001,0.0,0.0,0.0,0.0,0.0,0.0,6866181.05,464700000.0,0.7674443627064113,4,,0.0
02-030-02106,BILASPUR,2022_03,1040748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,182.0,1.28,GHUMARWIN,0.0,1.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500000.0,0.98,6744.0,4757.0,80832.0,210.0,0.0,0.0,682468.0,1316.0,757.0,14.0,30.0,5749.0,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.07,4.79,3.18,1.8,3.32,2.33,2021-2022,5,4,4,4,2021-2022,6244488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040748.0,497500004.5,0.7674443627064113,4,,0.0
02-030-02105,BILASPUR,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,165.0,2.05,BILASPUR,0.03,4.11,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500000.0,0.98,9115.0,6420.0,107773.0,195.0,0.0,0.0,531026.0,1294.0,754.0,20.0,30.0,5333.0,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.76,4.79,3.12,1.75,3.56,2.26,2021-2022,5,4,4,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497500004.5,0.7674443627064113,4,,0.0
02-023-00008,CHAMBA,2022_03,55638743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.04,0.02,244.0,5.31,SIHUNTA,0.01,3.47,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149300000.0,0.98,1479.0,1817.0,29042.0,141.0,0.0,0.0,258019.0,461.0,1481.0,25.0,23.0,2208.0,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.05,4.97,3.34,1.78,4.16,2.4,2021-2022,5,4,2,5,2021-2022,416598190.0,3040005.0,0.0,0.0,0.0,735157.0,0.0,0.0,52598738.0,1192300000.0,0.7644794432686964,4,,0.0
02-024-02127,KANGRA,2022_03,87779400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,515.0,6.27,NURPUR,0.0,1.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.0,18013.0,12778.0,183650.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,2021-2022,3,4,5,5,2021-2022,781863035.0,62470385.0,0.0,0.0,0.0,0.0,5162992.0,2899316.0,17246707.0,3276400000.0,0.7583930229871644,4,,0.0
02-024-02113,KANGRA,2022_03,20058852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.0,507.0,2.28,DERA GOPIPUR,0.0,1.76,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.01,12423.0,8774.0,142571.0,209.0,18654.0,16.0,721538.0,1188.0,494.0,5.0,24.0,20512.0,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.37,4.71,3.19,1.7,3.58,2.56,2021-2022,4,4,5,4,2021-2022,139807616.0,17208632.0,0.0,0.0,0.0,0.0,1879180.0,0.0,971040.0,3276400000.0,0.7575588681457212,4,,0.0
02-028-02854,HAMIRPUR,2022_03,34204296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798802.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,155.0,0.78,BARSAR,0.0,0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700000.0,1.11,6110.0,3463.0,66316.0,126.0,0.0,0.0,394058.0,787.0,810.0,10.0,28.0,4367.0,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.14,4.88,3.2,1.79,3.39,2.52,2021-2022,5,4,3,4,2021-2022,239808059.0,2423992.85,0.0,0.0,0.0,0.0,24824611.8,0.0,6955691.25,464700000.0,0.7523130718519125,4,,0.0
02-023-00001,CHAMBA,2022_03,995000.0,995000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,246.0,3.22,BHATTIYAT,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149300000.0,0.97,3371.0,4435.0,57077.0,155.0,0.0,0.0,351399.0,661.0,1542.0,26.0,23.0,4594.0,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.19,4.96,3.07,1.7,3.96,1.7,2021-2022,5,4,3,4,2021-2022,995000.0,995000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192300000.0,0.7523130718519125,4,,0.0
02-032-00050,SIRMAUR,2022_03,53074717.0,471326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,277.0,0.29,NAHAN,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4160.0,5371.0,68133.0,194.0,0.0,0.0,599322.0,1459.0,702.0,16.0,32.0,10571.0,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99,4.99,3.17,2.02,3.39,3.1,2021-2022,5,4,3,4,2021-2022,427966897.0,36767674.0,2063911.0,0.0,0.0,0.0,9981755.0,0.0,6325288.0,0.0,0.7523130718519125,4,,0.0
02-027-00023,MANDI,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.01,172.0,2.56,DHARAMPUR,0.01,1.63,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,3648.0,2940.0,54244.0,194.0,0.0,0.0,220012.0,224.0,975.0,21.0,27.0,2853.0,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.75,4.73,3.27,1.72,4.01,2.33,2021-2022,3,4,3,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007600000.0000005,0.7382094191532882,4,,0.0
02-032-00049,SIRMAUR,2022_03,454711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,163.0,0.1,KAMRAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2035.0,2734.0,35791.0,139.0,0.0,0.0,270647.0,416.0,1266.0,28.0,32.0,1842.0,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.2,4.97,3.21,1.81,3.29,2.69,2021-2022,5,4,2,4,2021-2022,4092399.0,454711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7318304056391504,4,,0.0
02-024-02122,KANGRA,2022_03,176213527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.04,0.01,296.0,3.78,JAWALI,0.01,4.2,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.01,10320.0,7285.0,122300.0,233.0,27966.0,19.0,631357.0,1014.0,567.0,9.0,24.0,6597.0,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.93,4.92,3.6,1.84,4.29,3.1,2021-2022,3,4,5,4,2021-2022,1017995180.0,149470348.0,0.0,0.0,0.0,0.0,23349549.0,0.0,3393630.0,3276400000.0,0.7244766998241583,4,,0.0
