object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-392-03571,Sonepur,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,294.0,7.54,0.0,3571.0,Sonepur,392.0,0,2.6261440994301437,910.6796162790698,35.090402325581394,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,4202.0,3833.0,86654.0,154,0.0,0.0,22363.0,6.0,17.0,333.0,144.0,3.0,18890.8988,11.0,2.0,15.96,33.69,21442.0,0.00021648,1646.09164453816,147.902,136.672,1,3,2,1,2024-2025,47484668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-389-03359,Gajapati,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,194.0,27.79,0.0,3359.0,Gajapati,389.0,0,1.6716786055530255,294.44091860465113,24.759760465116276,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,1187.0,1883.0,51673.0,83,74453.0,2.0,64450.0,13.0,13.0,225.0,163.0,9.0,2046.352,14.8,3.0,13.88,7.38,5191.0,0.00013346,3729.77024124971,55.608,40.979,1,3,2,1,2024-2025,42781649.0,0.0,31600984.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-393-03289,Balangir,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,212.0,6.68,0.0,3289.0,Balangir,393.0,0,1.9286609137334392,455.2701279069768,30.385462790697677,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,2299.0,2268.0,79759.0,110,0.0,0.0,59261.0,14.0,9.0,248.0,184.0,5.0,9247.44,11.2,3.0,11.63,4.6,17448.0,0.00026137,1546.34008012945,168.428,158.023,1,3,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-376-03501,Mayurbhanj,2024_12,29176513.89,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,283.0,4.59,0.0,3501.0,Mayurbhanj,376.0,0,1.639880924180619,529.3490186046512,29.469372093023257,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,7987.0,10150.0,129388.0,172,21052.0,5.0,18873.0,2.0,29.0,323.0,315.0,4.0,10624.03,11.8,2.0,8.37,10.44,21131.0,0.00015784,2512.45644125884,98.522,88.584,1,3,2,1,2024-2025,79282020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-395-03414,Kalahandi,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.11,125.0,14.35,0.0,3414.0,Kalahandi,395.0,0,2.0595587425299127,301.6126558139535,26.751906976744184,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,3029.0,3594.0,62273.0,96,0.0,0.0,32508.0,8.0,11.0,150.0,236.0,3.0,7851.11,9.9,3.0,8.47,6.28,15296.0,0.00030782,1263.6051507433,172.166,163.283,1,3,2,1,2024-2025,1381097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-376-03492,Mayurbhanj,2024_12,9266707.57,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,262.0,2.99,0.0,3492.0,Mayurbhanj,376.0,0,1.490116431688895,443.0510279069768,19.926988372093025,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,3440.0,4316.0,65914.0,134,0.0,0.0,22253.0,2.0,21.0,301.0,359.0,7.0,5124.62,9.7,3.0,5.97,4.97,21605.0,0.00013482,2529.75819942498,85.752,73.117,1,3,2,1,2024-2025,29158184.0,0.0,3416404.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-395-03415,Kalahandi,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,178.0,10.15,0.0,3415.0,Kalahandi,395.0,0,2.5413982226067113,519.5282395348837,31.04015813953488,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,1994.0,2318.0,47824.0,92,0.0,0.0,21524.0,5.0,14.0,199.0,175.0,3.0,10594.75,10.7,2.0,7.81,1.63,13952.0,0.00019014,2569.45194484214,173.548,164.922,1,3,2,1,2024-2025,11911980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-376-03511,Mayurbhanj,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,151.0,1.08,0.0,3511.0,Mayurbhanj,376.0,0,1.4353536498577413,255.56268604651163,14.77349534883721,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,2337.0,2975.0,81252.0,93,0.0,0.0,13772.0,1.0,16.0,173.0,250.0,4.0,6744.643,9.4,3.0,22.76,12.82,13082.0,0.00027932,1494.72893774781,117.853,110.716,1,3,2,1,2024-2025,9225679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-374-03585,Sundargarh,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,376.0,6.86,0.0,3585.0,Sundargarh,374.0,0,1.302057058632152,656.6958720930232,29.81716976744186,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,8779.0,11209.0,123145.0,163,16264.0,4.0,29991.0,13.0,32.0,434.0,237.0,4.0,11949.37,9.1,3.0,5.56,5.3,24229.0,0.00025014,1910.39445047537,112.631,101.057,1,3,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-395-03420,Kalahandi,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,350.0,37.9,0.0,3420.0,Kalahandi,395.0,0,2.1193321035532056,687.2519697674419,29.94150930232558,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,7996.0,9480.0,112988.0,179,19816.0,9.0,68876.0,13.0,16.0,406.0,245.0,4.0,9711.71,9.5,3.0,7.32,3.34,28736.0,0.00022082,1887.18904676557,164.068,152.94,1,3,2,1,2024-2025,57076828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-396-03549,Rayagada,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,458.0,34.37,0.0,3549.0,Rayagada,396.0,0,1.271188939227862,639.2259302325582,22.49320930232558,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,3434.0,5720.0,58334.0,128,0.0,0.0,59741.0,5.0,14.0,535.0,306.0,13.0,1685.98,9.6,3.0,6.63,6.4,8756.0,0.00018233,2167.46666188335,95.942,80.747,1,3,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-389-03358,Gajapati,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,336.0,47.17,0.0,3358.0,Gajapati,389.0,0,1.9034482815072216,793.4248186046513,35.486776744186045,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,4640.0,7412.0,92237.0,119,0.0,0.0,125507.0,35.0,22.0,390.0,476.0,16.0,69.0,10.4,2.0,1.0,21.36,1297.0,4.43e-05,4430.62636524443,49.417,31.092,1,3,2,1,2024-2025,19794034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2,,,
21-385-03527,Nayagarh,2024_12,8273559.89,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.22,258.0,57.2,0.0,3527.0,Nayagarh,385.0,0,1.6897506959446644,654.2119116279069,33.1451511627907,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,17976.0,12624.0,182992.0,227,14246.0,35.0,85908.0,26.0,29.0,297.0,141.0,7.0,9775.97,11.2,2.0,12.27,8.5,42364.0,0.00021162,2386.91942539421,58.625,49.004,2,3,1,1,2024-2025,377731818.0,0.0,0.0,32630.0,0.0,5615000.0,32630.0,0.28,2,,,
21-394-03532,Nuapada,2024_12,428369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,354.0,12.82,0.0,3532.0,Nuapada,394.0,0,1.5511088369028436,552.4175302325581,14.452213953488371,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,11042.0,12273.0,155922.0,176,0.0,0.0,101948.0,22.0,20.0,411.0,265.0,6.0,24062.46,10.6,2.0,16.52,7.65,48529.0,0.00011504,2566.02950884636,226.529,214.621,2,2,2,2,2024-2025,428369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2,,,
21-393-03297,Balangir,2024_12,432331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,456.0,8.55,0.0,3297.0,Balangir,393.0,0,1.6043642247983658,932.574153488372,29.28496976744186,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,9493.0,9194.0,136198.0,160,27600.0,5.0,124185.0,30.0,17.0,531.0,321.0,6.0,12866.97,8.9,2.0,8.54,6.65,47126.0,8.158e-05,3077.81673659377,231.887,215.244,2,2,2,2,2024-2025,432331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2,,,
21-393-03293,Balangir,2024_12,720351.0,0.0,0.0,0.0,0.0,0.0,720351.0,0.02,0.01,562.0,7.01,0.0,3293.0,Balangir,393.0,0,1.8070018107821453,1066.0436953488372,28.530425581395345,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,15492.0,14973.0,198620.0,237,0.0,0.0,200479.0,42.0,26.0,645.0,260.0,4.0,18826.92,11.0,3.0,10.91,13.1,50288.0,0.00016541,2127.0938559656,195.975,177.672,2,2,2,2,2024-2025,51676832.0,0.0,0.0,0.0,0.0,720351.0,0.0,0.28,2,,,
21-370-03318,Bargarh,2024_12,1641847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,455.0,0.88,0.0,3318.0,Bargarh,370.0,0,1.847893831906937,936.7999488372092,35.87405813953488,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,5673.0,4549.0,113425.0,105,0.0,0.0,51860.0,16.0,16.0,525.0,272.0,6.0,9861.29,10.7,2.0,7.17,30.39,13003.0,0.00016098,2242.00822405685,218.563,196.264,1,2,2,2,2024-2025,2204743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2,,,
21-399-03481,Malkangiri,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,396.0,24.55,0.0,3481.0,Malkangiri,399.0,0,2.638179153636369,1085.372111627907,32.9864488372093,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1510.0,2928.0,52038.0,109,0.0,0.0,66928.0,8.0,15.0,462.0,559.0,12.0,1959.49,7.8,3.0,5.03,15.23,6546.0,0.00010901,2843.93086954506,114.454,98.823,1,2,2,2,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2,,,
21-374-03584,Sundargarh,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,462.0,6.59,0.0,3584.0,Sundargarh,374.0,0,1.3010098942207462,770.7294511627907,32.118109302325585,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,3510.0,4375.0,80004.0,134,0.0,0.0,161562.0,49.0,28.0,535.0,339.0,6.0,3638.6,9.3,3.0,8.36,8.77,11155.0,0.00016863,2219.1702172926,150.081,126.045,1,2,2,2,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2,,,
21-397-03521,Nabarangpur,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,314.0,24.55,0.0,3521.0,Nabarangpur,397.0,0,2.2431029088905543,861.0321325581394,30.596065116279068,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,10171.0,18159.0,120576.0,137,0.0,0.0,115166.0,37.0,25.0,366.0,621.0,6.0,8591.1,11.6,3.0,22.14,18.84,14400.0,0.00019721,1783.52296014397,154.004,135.708,1,2,2,2,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2,,,
21-397-03519,Nabarangpur,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.07,479.0,32.88,0.0,3519.0,Nabarangpur,397.0,0,2.8881861965700537,1707.8155860465115,41.53124186046512,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4070.0,7533.0,156273.0,208,0.0,0.0,81671.0,12.0,30.0,558.0,609.0,4.0,15113.0,9.5,2.0,14.87,7.59,36429.0,0.00020641,1745.40633995192,175.772,163.379,2,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2,,,
21-374-03573,Sundargarh,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,598.0,5.53,0.0,3573.0,Sundargarh,374.0,0,1.212811805745352,828.2566279069766,25.92290465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,5681.0,7143.0,121867.0,191,0.0,0.0,198589.0,41.0,36.0,692.0,361.0,5.0,2941.59,10.5,3.0,2.62,7.09,9242.0,0.00019253,2000.43682832759,147.925,130.279,2,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2,,,
21-397-03518,Nabarangpur,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,166.0,11.78,0.0,3518.0,Nabarangpur,397.0,0,2.604181922239591,616.8713511627907,33.468741860465116,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2833.0,5256.0,70444.0,74,0.0,0.0,54422.0,14.0,19.0,187.0,589.0,4.0,6518.1,10.6,3.0,11.35,6.12,13831.0,0.0003567,1228.25059123295,150.394,139.985,1,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-393-03292,Balangir,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,407.0,10.64,0.0,3292.0,Balangir,393.0,0,1.7764169946086457,917.5424186046512,30.33682325581395,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,11252.0,10873.0,135807.0,175,23772.0,6.0,119068.0,22.0,18.0,472.0,246.0,4.0,4935.46,9.4,3.0,5.15,7.5,35323.0,0.00017985,2079.44308944681,208.345,195.061,1,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-398-03477,Koraput,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,467.0,77.73,0.0,3477.0,Koraput,398.0,0,1.1753181405178357,594.1597930232558,25.851790697674417,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,2405.0,4081.0,55367.0,101,0.0,0.0,18284.0,1.0,15.0,544.0,702.0,18.0,2250.62,10.8,3.0,29.08,24.2,4533.0,0.0003002,1213.3798696259,93.134,78.873,1,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-396-03551,Rayagada,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.09,483.0,43.5,0.0,3551.0,Rayagada,396.0,0,1.1319358717289625,772.7603209302325,25.719272093023253,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,4638.0,7654.0,76967.0,169,24826.0,6.0,49507.0,8.0,22.0,566.0,528.0,14.0,3127.23,9.8,2.0,2.12,6.82,29633.0,0.00033107,1206.49791933177,133.967,117.975,1,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-397-03514,Nabarangpur,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,336.0,35.25,0.0,3514.0,Nabarangpur,397.0,0,2.873204818186646,1140.4135651162792,34.92675348837209,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3923.0,7344.0,85295.0,145,0.0,0.0,18714.0,3.0,26.0,387.0,602.0,3.0,344.2,11.9,2.0,14.2,0.71,1408.0,0.00029305,1342.43946016986,187.476,173.621,1,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-397-03513,Nabarangpur,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,205.0,13.28,0.0,3513.0,Nabarangpur,397.0,0,1.1996160149101398,279.3783697674418,12.14872558139535,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4160.0,7674.0,86818.0,118,0.0,0.0,7473.0,2.0,24.0,241.0,311.0,4.0,12739.82,10.6,2.0,10.08,29.6,22827.0,0.00029615,1636.04157414857,211.469,198.697,1,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-390-03425,Kandhamal,2024_12,6828718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.16,179.0,29.24,0.0,3425.0,Kandhamal,390.0,0,1.8438208888603087,443.24393255813953,27.474027906976744,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,654.0,832.0,40660.0,89,0.0,0.0,30703.0,6.0,13.0,209.0,749.0,13.0,2385.82,10.8,3.0,6.26,6.64,11688.0,3.975e-05,4252.39655251141,94.793,86.579,1,2,2,1,2024-2025,12801458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-394-03531,Nuapada,2024_12,1904938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,593.0,18.37,0.0,3531.0,Nuapada,394.0,0,1.227760030858061,977.090869767442,22.135506976744185,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,6559.0,7393.0,90922.0,135,0.0,0.0,161945.0,32.0,19.0,689.0,435.0,8.0,17788.21,10.0,2.0,4.94,1.4,19798.0,0.00017455,2497.99019352112,243.831,222.652,1,2,2,1,2024-2025,1904938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-390-03432,Kandhamal,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,234.0,23.07,0.0,3432.0,Kandhamal,390.0,0,1.8824190256653135,510.1883209302325,21.918230232558138,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,2180.0,3199.0,46180.0,94,0.0,0.0,50306.0,7.0,12.0,275.0,661.0,11.0,2987.768,9.9,3.0,6.13,14.38,8177.0,0.00017506,2611.07974247999,106.609,94.709,1,2,2,1,2024-2025,60658663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2,,,
21-398-03471,Koraput,2024_12,60744789.491,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.08,467.0,38.35,0.0,3471.0,Koraput,398.0,0,2.9585393558944544,1849.638260465116,40.10787906976744,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,6549.0,11539.0,138457.0,213,54104.0,11.0,98776.0,48.0,19.0,541.0,882.0,9.0,8241.96,12.6,3.0,13.93,6.98,37375.0,0.00019971,1918.681384878,113.048,87.866,2,2,1,1,2024-2025,1094727396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,,,
21-397-03517,Nabarangpur,2024_12,7110727.5268,0.0,0.0,0.0,2849500.0,0.0,0.0,0.05,0.05,246.0,12.27,0.0,3517.0,Nabarangpur,397.0,0,3.0375011292476333,631.0323744186047,27.999853488372093,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,8277.0,15502.0,144673.0,167,0.0,0.0,100293.0,42.0,27.0,289.0,576.0,3.0,16542.72,12.2,2.0,15.89,9.6,32688.0,0.00024049,1701.67804698629,164.42,155.861,1,2,1,1,2024-2025,616978563.0,0.0,2849500.0,0.0,0.0,45811661.0,0.0,0.0,1,,,
21-389-03361,Gajapati,2024_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,452.0,59.33,0.0,3361.0,Gajapati,389.0,0,1.689042940081855,901.329334883721,40.65620465116279,0.0,0.0,0.0,0.0,0.0,0.0,,1.03,2889.0,4620.0,52594.0,106,0.0,0.0,105875.0,20.0,19.0,522.0,634.0,17.0,648.438,10.9,3.0,55.25,7.59,2516.0,6.885e-05,3916.61662017338,57.185,37.224,1,2,1,1,2024-2025,59501614.0,36129263.0,36129263.0,0.0,0.0,0.0,0.0,0.0,1,,,
21-378-03326,Bhadrak,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,3326.0,Bhadrak,378.0,0,-166.70822961649955,-103725.89592093024,53.66403255813953,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,20969.0,18325.0,312335.0,321,23818.0,5.0,178504.0,31.0,40.0,601.0,2.0,2.0,22363.95,9.1,3.0,17.94,24.77,45916.0,0.00022155,2891.42225963772,6.829,0.0,4,4,2,4,2024-2025,3870715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,5,,,
21-380-03390,Jagatsinghapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,3390.0,Jagatsinghapur,380.0,0,-132.32120971674584,-41200.55923255814,39.25655813953488,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,32800.0,18473.0,275127.0,202,51114.0,15.0,153272.0,50.0,39.0,284.0,3.0,2.0,7176.15,10.0,3.0,18.37,9.7,21510.0,0.00040208,1669.40890951349,3.753,0.0,3,4,2,4,2024-2025,5996792.0,0.0,2572915.0,0.0,0.0,0.0,0.0,0.78,5,,,
21-382-03397,Jajapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,3397.0,Jajapur,382.0,0,2.008242321483833,766.3891651162791,29.764223255813953,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,12427.0,10360.0,266085.0,318,30902.0,6.0,132456.0,27.0,42.0,321.0,25.0,3.0,11860.44,10.3,2.0,13.68,29.52,51725.0,0.00026011,1894.1837778554,3.788,0.0,3,4,2,4,2024-2025,45419306.0,0.0,41748387.0,0.0,0.0,0.0,0.0,0.78,5,,,
21-378-03323,Bhadrak,2025_01,97113142.22,0.0,0.0,0.0,0.0,0.0,714081.0,0.0,0.0,302.0,0.0,0.0,3323.0,Bhadrak,378.0,0,1.7490285900264118,667.5238093023255,37.67909534883721,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,21498.0,18854.0,421886.0,428,37958.0,23.0,92174.0,17.0,36.0,351.0,14.0,2.0,14863.43,10.0,3.0,9.31,15.29,51821.0,0.00020891,3388.04683504921,28.872,18.668,4,4,1,4,2024-2025,356119793.0,71320880.0,0.0,0.0,0.0,72034961.0,0.0,0.77,5,,,
21-379-03438,Kendrapara,2025_01,75510345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,3438.0,Kendrapara,379.0,0,-235.4846557456321,-124638.73457209302,52.21612790697674,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,39035.0,24871.0,297376.0,332,12048.0,2.0,138485.0,17.0,41.0,523.0,2.0,2.0,13238.9,10.3,3.0,13.48,17.28,44033.0,0.00021186,2203.33659887079,1.822,0.0,3,4,1,5,2024-2025,179532389.0,31214670.0,49417836.0,0.0,0.0,0.0,0.0,0.76,5,,,
21-382-03394,Jajapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,3394.0,Jajapur,382.0,0,1.8772621059722112,716.3172209302325,30.217453488372097,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,24525.0,20030.0,284098.0,324,34295.0,12.0,140698.0,72.0,46.0,380.0,33.0,3.0,12187.66,10.3,2.0,7.53,9.15,55416.0,0.00021977,1880.33647278435,9.404,0.0,4,4,2,3,2024-2025,5438100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,5,,,
21-375-03448,Kendujhar,2025_01,3449587.0,0.0,0.0,0.0,0.0,0.0,576383.0,0.0,0.0,882.0,0.0,0.0,3448.0,Kendujhar,375.0,0,1.7879334126585995,1795.6624627906976,34.44175348837209,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,8565.0,12028.0,158966.0,272,49590.0,8.0,164137.0,21.0,44.0,1014.0,396.0,7.0,13786.19,8.2,2.0,19.12,28.07,31698.0,0.00031254,1174.73936104255,39.898,21.422,4,3,2,5,2024-2025,3449587.0,0.0,0.0,0.0,0.0,576383.0,0.0,0.75,5,,,
21-376-03491,Mayurbhanj,2025_01,673130.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,3491.0,Mayurbhanj,376.0,0,2.054879015433707,544.382965116279,29.38593023255814,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,13697.0,16674.0,192197.0,239,26755.0,4.0,38740.0,3.0,36.0,315.0,28.0,2.0,12149.74,9.4,3.0,13.83,27.99,28349.0,6.402e-05,3997.64251991732,13.163,1.811,2,4,2,5,2024-2025,45354184.0,0.0,3804912.0,0.0,0.0,0.0,0.0,0.75,5,,,
21-380-03388,Jagatsinghapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,3388.0,Jagatsinghapur,380.0,0,-222.19612447545623,-83017.05340465115,54.77050465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,16327.0,9003.0,171279.0,218,828.0,2.0,132751.0,47.0,29.0,375.0,2.0,2.0,22989.52507,9.3,3.0,19.11,28.47,35415.0,0.00025989,2094.59643357518,4.083,0.0,2,4,2,4,2024-2025,56185328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,5,,,
21-380-03393,Jagatsinghapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,3393.0,Jagatsinghapur,380.0,0,3.149224766127475,760.4245697674419,48.27573488372093,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,17000.0,9445.0,202281.0,178,12670.0,1.0,63412.0,17.0,37.0,229.0,6.0,2.0,11477.772,10.7,2.0,14.07,35.77,28464.0,0.00011937,2388.67454097828,12.898,5.215,2,4,2,4,2024-2025,44215299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,5,,,
21-376-03487,Mayurbhanj,2025_01,7786922.0,0.0,0.0,0.0,2123894.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,3487.0,Mayurbhanj,376.0,0,2.4613543529694977,1020.399346511628,22.5317,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,13394.0,16465.0,171641.0,261,0.0,0.0,68248.0,11.0,42.0,352.0,34.0,2.0,13747.34,9.0,2.0,8.59,11.75,33056.0,0.00020356,2308.97351318951,24.56,5.104,2,4,2,4,2024-2025,7786922.0,0.0,2123894.0,0.0,0.0,0.0,0.0,0.72,5,,,
